initial conditions:
****     372.0570 1.218e-02 1.755e-01
****     379.0390 -1.461e-01 1.532e-01
****     386.4490 -9.144e-02 2.969e-01
****     393.8400 1.665e-01 3.052e-01
****     401.0120 1.805e-01 2.186e-01
****     408.1520 -4.688e-02 1.620e-01
****     415.1820 -1.598e-01 1.700e-01
****     422.7440 -2.084e-02 3.197e-01
****     430.0620 1.841e-01 2.861e-01
****     437.2570 1.302e-01 1.892e-01
****     444.2220 -1.051e-01 1.395e-01
****     451.3140 -1.700e-01 1.909e-01
****     458.9430 4.352e-02 3.194e-01
****     466.2430 1.740e-01 2.531e-01
****     473.4940 2.009e-02 1.715e-01
****     480.4260 -1.467e-01 1.346e-01
****     487.7070 -1.386e-01 2.626e-01
****     495.1950 1.382e-01 3.107e-01
****     502.4000 1.775e-01 2.252e-01
****     509.5740 -3.745e-02 1.663e-01
****     516.6090 -1.562e-01 1.722e-01
****     524.1690 -2.151e-02 3.183e-01
****     531.4970 1.813e-01 2.835e-01
****     538.7040 1.185e-01 1.858e-01
****     545.6460 -1.117e-01 1.347e-01
****     552.7340 -1.730e-01 1.882e-01
****     560.3630 4.258e-02 3.209e-01
****     567.6550 1.785e-01 2.565e-01
****     574.9000 3.236e-02 1.703e-01
****     581.7990 -1.439e-01 1.228e-01
****     588.9800 -1.661e-01 2.246e-01
****     596.5640 1.003e-01 3.140e-01
****     603.8210 1.683e-01 2.312e-01
****     611.0300 -3.161e-02 1.723e-01
****     618.0980 -1.500e-01 1.845e-01
****     625.6890 -1.075e-03 3.156e-01
****     633.0350 1.691e-01 2.658e-01
****     640.2960 5.136e-02 1.751e-01
****     647.2070 -1.374e-01 1.278e-01
****     654.3850 -1.642e-01 2.242e-01
****     661.9750 9.760e-02 3.125e-01
****     669.2420 1.624e-01 2.289e-01
****     676.4490 -3.889e-02 1.743e-01
****     683.5580 -1.456e-01 1.992e-01
****     691.1790 2.590e-02 3.105e-01
****     698.5410 1.487e-01 2.446e-01
****     705.8210 -1.375e-02 1.825e-01
****     712.9270 -1.383e-01 1.967e-01
****     720.5310 9.868e-03 3.096e-01
****     727.9080 1.494e-01 2.503e-01
****     735.1980 -8.492e-04 1.818e-01
****     742.2650 -1.405e-01 1.830e-01
****     749.8250 -1.997e-02 3.122e-01
****     757.1910 1.660e-01 2.711e-01
****     764.4530 6.474e-02 1.777e-01
****     771.3690 -1.328e-01 1.295e-01
****     778.5330 -1.658e-01 2.186e-01
****     786.1350 8.952e-02 3.130e-01
****     793.4130 1.613e-01 2.306e-01
initial conditions:
[ 0.   -0.08] [0.4478854 0.2      ]
****       0.0000 -7.990e-02 2.000e-01
****       7.4560 -5.574e-02 2.847e-01
****      14.9510 1.172e-01 2.632e-01
****      22.3030 1.930e-02 1.939e-01
****      29.4320 -1.227e-01 1.995e-01
****      37.0070 -4.746e-03 3.041e-01
****      44.4110 1.394e-01 2.516e-01
****      51.7140 -8.447e-04 1.859e-01
****      58.8160 -1.339e-01 1.942e-01
****      66.3980 -1.905e-03 3.085e-01
****      73.7790 1.509e-01 2.558e-01
****      81.0680 1.469e-02 1.806e-01
****      88.0880 -1.405e-01 1.670e-01
****      95.5580 -6.260e-02 3.053e-01
****     102.9330 1.687e-01 2.927e-01
****     110.1370 1.403e-01 1.980e-01
****     117.1650 -9.235e-02 1.533e-01
****     124.3040 -1.558e-01 2.113e-01
****     131.9240 6.393e-02 3.093e-01
****     139.2490 1.451e-01 2.310e-01
****     146.4810 -4.126e-02 1.826e-01
****     153.6690 -1.292e-01 2.242e-01
****     161.2890 5.668e-02 2.967e-01
****     168.6760 1.048e-01 2.198e-01
****     175.8910 -7.291e-02 1.958e-01
****     183.2950 -7.412e-02 2.768e-01
****     190.8150 1.126e-01 2.697e-01
****     198.1730 3.488e-02 1.949e-01
****     205.2810 -1.215e-01 1.914e-01
